customer_id,transaction_date,transaction_amount,discount_amount,transaction_quantity,transaction_duration,transaction_type
C0035,2024-01-11,570.9,163.96,2,22.04,subscription
C0071,2024-01-11,293.4,37.3,5,8.39,refund
C0031,2024-01-11,657.38,122.34,7,9.53,subscription
C0064,2024-01-11,891.4,102.68,9,11.62,refund
C0007,2024-01-11,459.86,107.63,9,38.19,purchase
C0066,2024-01-11,633.72,79.35,5,39.47,purchase
C0069,2024-01-11,191.86,54.35,3,29.29,refund
C0065,2024-01-11,169.11,42.45,6,59.41,subscription
C0071,2024-01-12,392.24,113.11,2,7.14,purchase
C0042,2024-01-12,306.06,51.32,1,57.63,purchase
C0080,2024-01-12,250.46,55.18,6,17.7,purchase
C0084,2024-01-12,601.09,61.65,6,20.79,purchase
C0053,2024-01-12,852.58,142.52,2,15.82,purchase
C0061,2024-01-12,302.09,44.04,5,11.77,refund
C0052,2024-01-12,267.2,52.33,1,21.05,subscription
C0059,2024-01-12,596.1,29.67,7,32.52,subscription
C0059,2024-01-12,385.67,58.61,3,22.24,purchase
C0020,2024-01-12,860.27,53.65,1,26.2,refund
C0012,2024-01-12,969.91,276.17,4,52.5,purchase
C0034,2024-01-12,729.34,203.21,6,13.97,subscription
C0014,2024-01-12,300.39,23.31,4,52.3,subscription
C0081,2024-01-12,449.35,76.95,9,7.1,subscription
C0023,2024-01-12,588.33,166.75,4,10.59,subscription
C0019,2024-01-12,309.5,22.32,7,37.37,purchase
C0006,2024-01-12,64.57,0.73,8,41.33,purchase
C0087,2024-01-12,919.74,69.6,5,58.81,refund
C0088,2024-01-12,865.87,36.17,4,57.84,refund
C0033,2024-01-12,534.72,20.99,5,47.5,refund
C0015,2024-01-12,872.77,62.18,9,44.44,refund
C0077,2024-01-12,306.28,27.58,6,26.42,purchase
C0050,2024-01-12,882.66,246.11,2,11.4,purchase
C0098,2024-01-12,354.1,70.63,4,31.12,subscription
C0085,2024-01-12,488.61,53.93,6,15.27,purchase
C0008,2024-01-12,153.45,8.16,6,44.85,purchase
C0050,2024-01-12,705.2,114.0,2,34.66,subscription
C0054,2024-01-12,167.95,43.92,3,58.67,subscription
C0038,2024-01-12,259.26,38.67,1,13.14,subscription
C0006,2024-01-12,321.05,34.91,4,24.85,purchase
C0007,2024-01-12,581.83,63.01,8,36.05,purchase
C0034,2024-01-12,888.21,162.57,2,38.82,purchase
C0077,2024-01-12,54.51,10.08,5,10.19,subscription
C0017,2024-01-12,908.99,221.87,5,27.45,subscription
C0069,2024-01-12,920.61,252.51,9,10.91,purchase
C0011,2024-01-12,655.96,152.27,3,23.5,purchase
C0100,2024-01-12,911.37,137.48,3,40.86,purchase
C0078,2024-01-12,334.94,52.17,5,14.79,subscription
C0087,2024-01-12,214.41,14.64,1,50.54,purchase
C0054,2024-01-12,62.64,9.96,4,45.28,refund
C0086,2024-01-12,24.83,0.53,4,6.4,purchase
C0094,2024-01-12,657.52,186.9,9,19.65,purchase
C0098,2024-01-12,962.36,150.77,6,56.79,subscription
C0050,2024-01-12,567.12,80.22,8,13.76,subscription
C0067,2024-01-12,252.77,26.83,6,18.83,subscription
C0029,2024-01-12,931.29,32.51,2,39.54,refund
C0089,2024-01-12,847.37,178.2,6,7.57,purchase
C0084,2024-01-13,452.09,29.45,2,35.96,refund
C0084,2024-01-13,971.82,64.36,7,6.05,refund
C0078,2024-01-13,177.81,2.72,2,48.86,purchase
C0069,2024-01-13,48.3,7.08,8,14.06,purchase
C0005,2024-01-13,316.39,92.68,9,55.2,refund
C0071,2024-01-13,422.34,104.17,2,16.66,purchase
C0098,2024-01-13,670.19,42.45,2,20.46,subscription
C0052,2024-01-13,598.07,154.86,2,30.63,refund
C0087,2024-01-13,480.94,45.67,2,40.43,purchase
C0003,2024-01-13,707.7,157.13,5,14.6,subscription
C0003,2024-01-13,689.21,110.31,5,29.22,refund
C0097,2024-01-13,664.13,8.6,2,10.41,subscription
C0009,2024-01-13,174.97,42.68,3,16.82,purchase
C0025,2024-01-13,620.76,182.72,1,11.37,refund
C0042,2024-01-13,757.83,32.01,2,38.98,refund
C0050,2024-01-13,655.35,146.05,7,28.51,subscription
C0032,2024-01-13,968.87,74.08,6,17.23,purchase
C0064,2024-01-13,731.84,154.64,5,50.83,purchase
C0004,2024-01-13,464.53,42.27,3,5.92,subscription
C0056,2024-01-13,395.37,95.47,5,36.57,subscription
C0086,2024-01-13,290.47,2.38,1,20.13,subscription
C0099,2024-01-13,225.88,18.64,4,9.39,refund
C0020,2024-01-13,232.91,46.28,8,30.19,purchase
C0010,2024-01-13,38.71,8.01,8,16.78,purchase
C0091,2024-01-13,352.57,6.09,2,27.62,subscription
C0006,2024-01-13,349.5,71.7,6,8.98,subscription
C0026,2024-01-13,624.68,101.04,6,52.37,refund
C0024,2024-01-13,185.93,43.9,4,34.99,purchase
C0088,2024-01-13,413.26,69.97,6,20.02,subscription
C0065,2024-01-13,601.84,59.86,5,46.85,purchase
C0068,2024-01-13,416.15,4.44,5,49.15,refund
C0036,2024-01-13,703.86,60.22,3,42.68,subscription
C0035,2024-01-13,258.16,66.46,9,37.72,purchase
C0034,2024-01-13,97.63,14.29,5,30.06,refund
C0013,2024-01-13,296.46,22.55,5,12.41,purchase
C0053,2024-01-13,32.02,4.2,1,47.05,subscription
C0016,2024-01-13,921.41,208.85,9,44.24,purchase
C0032,2024-01-13,275.97,11.05,9,38.37,purchase
C0073,2024-01-13,311.0,66.8,8,37.71,refund
C0063,2024-01-13,658.16,162.65,7,47.72,subscription
C0026,2024-01-13,708.28,174.18,9,20.87,refund
C0057,2024-01-13,924.45,194.18,6,29.44,purchase
C0041,2024-01-13,571.23,33.66,8,42.67,refund
C0068,2024-01-13,838.37,18.39,4,36.66,subscription
C0036,2024-01-13,566.14,112.16,3,44.92,refund
C0046,2024-01-14,761.17,175.86,8,18.41,subscription
C0010,2024-01-14,170.89,34.56,8,45.48,refund
C0053,2024-01-14,882.73,174.01,8,12.06,subscription
C0092,2024-01-14,764.51,110.76,7,38.6,refund
C0037,2024-01-14,993.19,75.71,5,41.3,refund
C0014,2024-01-14,812.99,214.27,8,58.23,subscription
C0034,2024-01-14,118.9,0.15,1,36.17,subscription
C0014,2024-01-14,141.32,21.99,5,19.33,purchase
C0012,2024-01-14,862.88,216.71,5,49.77,refund
C0054,2024-01-14,234.49,44.1,3,44.09,subscription
C0080,2024-01-14,285.45,34.59,2,17.48,purchase
C0080,2024-01-14,534.8,21.77,3,17.18,subscription
C0012,2024-01-14,543.38,20.59,4,29.92,subscription
C0008,2024-01-14,801.54,198.41,5,49.8,purchase
C0077,2024-01-14,56.42,15.36,9,54.36,purchase
C0010,2024-01-14,603.42,100.15,7,54.1,purchase
C0005,2024-01-14,833.5,68.84,4,12.38,refund
C0048,2024-01-14,794.1,14.24,8,42.08,refund
C0033,2024-01-14,607.78,53.24,1,32.07,subscription
C0039,2024-01-14,497.68,54.81,6,38.66,refund
C0019,2024-01-14,832.32,56.1,9,39.69,refund
C0083,2024-01-14,387.18,93.9,6,46.9,subscription
C0079,2024-01-14,82.25,22.68,7,22.39,refund
C0090,2024-01-14,983.78,93.35,1,27.49,refund
C0086,2024-01-14,345.58,14.83,4,22.57,subscription
C0073,2024-01-14,753.64,211.03,9,56.66,subscription
C0003,2024-01-14,251.13,59.03,9,29.89,purchase
C0051,2024-01-14,317.22,44.37,3,55.06,refund
C0004,2024-01-14,109.29,9.77,2,25.05,subscription
C0007,2024-01-14,806.71,156.55,6,23.58,refund
C0002,2024-01-14,371.51,53.4,9,47.2,refund
C0037,2024-01-14,891.93,134.41,5,46.3,subscription
C0047,2024-01-14,674.69,187.49,7,50.36,purchase
C0038,2024-01-14,992.9,167.7,4,47.46,refund
C0057,2024-01-14,853.67,166.36,1,20.1,purchase
C0029,2024-01-14,722.46,4.8,3,46.11,subscription
C0005,2024-01-14,998.09,251.05,7,53.79,purchase
C0039,2024-01-14,284.49,26.44,6,56.88,subscription
C0077,2024-01-14,763.15,38.05,8,53.96,subscription
C0058,2024-01-15,753.77,202.84,7,12.87,purchase
C0075,2024-01-15,903.17,3.23,8,24.25,subscription
C0079,2024-01-15,735.51,5.99,7,34.14,refund
C0029,2024-01-15,103.47,25.81,2,22.5,refund
C0074,2024-01-15,565.52,105.1,6,40.61,purchase
C0029,2024-01-15,912.12,224.55,3,25.24,purchase
C0081,2024-01-15,299.82,88.51,4,40.0,purchase
C0095,2024-01-15,146.59,11.37,9,29.39,purchase
C0028,2024-01-15,432.93,76.83,6,35.79,subscription
C0088,2024-01-15,439.36,81.77,4,46.75,refund
C0041,2024-01-15,400.42,66.0,2,44.35,refund
C0058,2024-01-15,292.72,84.44,1,33.97,subscription
C0089,2024-01-15,470.66,129.68,5,20.79,purchase
C0010,2024-01-15,18.29,3.46,5,17.66,purchase
C0073,2024-01-15,619.77,165.63,5,31.37,purchase
C0098,2024-01-15,435.69,74.9,8,59.88,subscription
C0027,2024-01-15,139.9,24.83,3,14.81,purchase
C0064,2024-01-15,674.28,120.98,7,38.19,purchase
C0031,2024-01-15,77.33,4.5,9,15.36,purchase
C0090,2024-01-15,535.29,105.45,2,11.83,subscription
C0085,2024-01-15,96.14,22.86,7,35.87,refund
C0038,2024-01-15,504.92,32.22,3,49.1,subscription
C0059,2024-01-15,63.39,9.82,9,13.23,purchase
C0018,2024-01-15,524.31,70.87,5,35.62,purchase
C0048,2024-01-15,104.13,13.85,2,36.06,subscription
C0083,2024-01-15,352.98,89.51,5,54.74,subscription
C0040,2024-01-15,49.68,10.3,2,52.62,subscription
C0057,2024-01-15,692.4,57.08,4,41.14,purchase
C0087,2024-01-15,780.03,192.43,6,34.77,subscription
C0073,2024-01-15,733.62,63.32,4,45.14,purchase
C0012,2024-01-15,849.93,136.77,6,58.1,purchase
C0021,2024-01-15,431.67,103.75,3,22.82,refund
C0010,2024-01-15,298.54,10.5,1,16.96,subscription
C0066,2024-01-15,966.08,281.32,8,13.89,subscription
C0002,2024-01-16,217.87,42.04,9,56.65,purchase
C0092,2024-01-16,826.17,89.83,3,17.88,subscription
C0010,2024-01-16,267.61,25.26,3,6.02,subscription
C0024,2024-01-16,931.96,18.26,2,28.96,subscription
C0021,2024-01-16,658.24,179.22,6,22.95,purchase
C0045,2024-01-16,869.59,69.26,8,43.76,purchase
C0012,2024-01-16,541.2,6.92,8,11.7,refund
C0079,2024-01-16,666.81,43.17,7,44.88,refund
C0039,2024-01-16,711.89,46.74,7,54.47,refund
C0072,2024-01-16,757.19,159.65,9,35.58,purchase
C0095,2024-01-16,171.75,40.65,6,36.69,purchase
C0071,2024-01-16,795.08,164.99,5,35.12,purchase
C0064,2024-01-16,113.27,4.94,2,34.05,subscription
C0091,2024-01-16,361.21,96.88,3,25.49,refund
C0039,2024-01-16,878.54,76.53,3,29.6,purchase
C0007,2024-01-16,713.77,155.04,5,44.6,subscription
C0048,2024-01-16,966.75,166.75,6,40.8,purchase
C0028,2024-01-16,669.11,15.4,6,20.58,subscription
C0018,2024-01-16,325.94,13.44,8,54.34,subscription
C0068,2024-01-16,898.45,58.63,4,50.23,subscription
C0004,2024-01-16,685.47,103.6,2,34.76,subscription
C0025,2024-01-16,125.81,32.5,7,51.62,purchase
C0051,2024-01-16,613.89,8.53,7,40.37,subscription
C0017,2024-01-16,857.05,238.41,4,53.39,purchase
C0020,2024-01-16,525.23,14.99,5,34.8,purchase
C0097,2024-01-16,83.83,20.94,3,40.78,refund
C0082,2024-01-16,616.0,99.82,6,27.34,purchase
C0099,2024-01-16,38.61,3.64,2,52.51,refund
C0027,2024-01-16,642.57,165.47,5,20.55,subscription
C0091,2024-01-16,756.71,89.26,5,13.23,purchase
C0057,2024-01-16,87.67,14.32,2,47.93,purchase
C0099,2024-01-16,465.02,46.23,6,17.64,refund
C0017,2024-01-16,807.85,103.59,8,55.63,subscription
C0027,2024-01-16,179.58,44.57,3,43.34,refund
C0051,2024-01-16,208.05,34.84,5,53.13,subscription
C0051,2024-01-16,854.71,172.71,1,20.23,subscription
C0059,2024-01-16,385.09,23.04,4,25.94,subscription
C0018,2024-01-16,715.58,95.43,4,51.33,purchase
C0098,2024-01-16,596.41,155.15,3,39.44,subscription
C0017,2024-01-16,796.34,196.79,4,31.52,purchase
C0054,2024-01-16,511.77,24.46,4,21.67,subscription
C0041,2024-01-16,872.9,95.09,1,11.35,subscription
C0079,2024-01-16,439.66,72.92,4,56.62,purchase
C0049,2024-01-17,892.85,24.65,5,23.35,purchase
C0052,2024-01-17,892.06,152.41,9,28.36,purchase
C0097,2024-01-17,942.43,137.96,2,11.02,subscription
C0074,2024-01-17,140.95,37.67,3,30.63,refund
C0037,2024-01-17,959.8,215.11,6,18.48,refund
C0009,2024-01-17,854.4,81.37,6,27.13,refund
C0093,2024-01-17,981.63,39.68,4,17.55,subscription
C0083,2024-01-17,176.92,25.47,1,38.04,subscription
C0022,2024-01-17,67.24,10.09,3,21.93,purchase
C0051,2024-01-17,905.89,228.37,8,49.48,subscription
C0092,2024-01-17,301.01,21.41,7,21.03,refund
C0036,2024-01-17,115.27,3.95,4,27.04,subscription
C0066,2024-01-17,331.36,10.86,8,26.72,refund
C0053,2024-01-17,954.07,186.18,5,11.74,refund
C0091,2024-01-17,265.66,36.59,2,39.14,subscription
C0032,2024-01-17,850.83,112.93,4,52.93,purchase
C0073,2024-01-17,124.86,25.21,9,15.8,purchase
C0058,2024-01-17,671.25,18.82,7,25.7,refund
C0047,2024-01-17,605.79,169.01,9,30.32,refund
C0029,2024-01-17,619.02,42.22,1,49.04,refund
C0094,2024-01-17,501.18,108.68,7,24.16,refund
C0010,2024-01-17,424.78,53.4,2,29.36,refund
C0069,2024-01-17,34.77,5.64,7,24.32,refund
C0054,2024-01-17,993.66,145.64,7,28.56,purchase
C0033,2024-01-17,403.27,32.51,5,24.24,purchase
C0044,2024-01-17,877.98,65.83,6,33.03,subscription
C0039,2024-01-17,380.19,64.19,5,7.27,purchase
C0015,2024-01-17,18.82,1.07,3,37.04,subscription
C0067,2024-01-17,296.31,32.65,9,24.3,subscription
C0018,2024-01-17,216.3,28.92,4,17.92,refund
C0088,2024-01-17,699.3,11.08,8,13.72,refund
C0040,2024-01-17,70.5,9.24,5,56.66,subscription
C0033,2024-01-17,429.44,42.4,9,41.02,purchase
C0071,2024-01-17,871.32,121.79,5,8.83,refund
C0049,2024-01-17,577.4,169.32,2,30.19,subscription
C0003,2024-01-17,24.59,2.4,7,22.37,subscription
C0056,2024-01-17,228.04,45.53,3,6.4,purchase
C0061,2024-01-17,779.9,172.86,9,42.57,purchase
C0048,2024-01-17,386.63,98.18,8,27.68,subscription
C0081,2024-01-17,504.85,14.93,7,27.29,refund
C0028,2024-01-17,992.28,29.53,7,18.56,purchase
C0007,2024-01-17,194.17,54.44,9,43.78,subscription
C0046,2024-01-17,238.32,31.79,1,25.29,refund
C0021,2024-01-17,606.09,181.67,7,23.69,purchase
C0085,2024-01-17,598.97,110.25,5,39.65,refund
C0002,2024-01-18,908.28,217.25,8,37.4,refund
C0049,2024-01-18,185.66,26.6,4,31.95,refund
C0062,2024-01-18,194.76,29.13,1,21.36,subscription
C0051,2024-01-18,31.98,1.78,6,57.52,refund
C0043,2024-01-18,428.53,97.7,4,38.42,subscription
C0035,2024-01-18,886.74,200.89,3,5.59,purchase
C0049,2024-01-18,244.04,12.58,9,46.26,purchase
C0086,2024-01-18,723.37,71.85,7,15.66,subscription
C0072,2024-01-18,836.55,189.7,1,54.29,refund
C0012,2024-01-18,97.66,21.71,7,50.49,refund
C0017,2024-01-18,992.32,194.28,5,33.91,refund
C0036,2024-01-18,968.03,84.97,6,14.93,refund
C0096,2024-01-18,828.44,244.56,4,6.7,subscription
C0073,2024-01-18,421.59,68.38,3,49.51,subscription
C0054,2024-01-18,642.57,15.7,3,21.1,subscription
C0070,2024-01-18,921.07,118.13,9,34.12,refund
C0002,2024-01-18,794.05,176.94,3,48.85,purchase
C0006,2024-01-18,100.06,22.43,7,51.64,subscription
C0051,2024-01-18,793.61,131.84,2,29.59,subscription
C0026,2024-01-18,206.9,14.92,7,40.1,refund
C0018,2024-01-18,411.95,99.91,8,35.35,subscription
C0029,2024-01-18,331.09,94.57,3,27.27,purchase
C0039,2024-01-18,430.33,115.81,3,6.94,purchase
C0007,2024-01-18,547.51,117.87,9,33.04,purchase
C0046,2024-01-18,228.71,45.98,5,24.15,subscription
C0017,2024-01-18,971.15,205.83,2,54.34,purchase
C0094,2024-01-18,749.54,205.96,5,46.49,refund
C0057,2024-01-18,233.72,44.84,6,41.04,subscription
C0042,2024-01-18,803.94,181.68,1,38.98,purchase
C0013,2024-01-18,135.04,15.06,9,24.2,purchase
C0080,2024-01-18,787.25,57.89,9,9.12,subscription
C0058,2024-01-18,923.17,196.38,5,9.68,refund
C0024,2024-01-19,420.22,27.12,2,21.0,purchase
C0049,2024-01-19,79.46,6.4,2,33.66,subscription
C0085,2024-01-19,528.8,90.76,8,42.55,refund
C0063,2024-01-19,979.39,106.0,2,12.76,refund
C0002,2024-01-19,932.36,233.55,6,51.37,subscription
C0059,2024-01-19,681.08,92.79,8,47.84,purchase
C0007,2024-01-19,14.86,0.82,6,39.71,refund
C0095,2024-01-19,960.6,79.58,4,58.75,subscription
C0014,2024-01-19,252.39,54.26,3,16.65,refund
C0067,2024-01-19,585.41,114.66,8,19.67,subscription
C0057,2024-01-19,166.68,6.17,7,46.13,purchase
C0099,2024-01-19,697.55,193.19,8,13.69,refund
C0037,2024-01-19,463.17,2.27,1,20.92,purchase
C0010,2024-01-19,972.58,55.49,6,22.05,subscription
C0095,2024-01-19,85.49,23.61,2,32.63,purchase
C0078,2024-01-19,252.3,8.17,9,36.39,subscription
C0063,2024-01-19,885.47,120.01,9,16.92,refund
C0094,2024-01-19,284.84,48.74,2,19.88,subscription
C0001,2024-01-19,395.31,1.29,9,51.59,subscription
C0093,2024-01-19,202.39,9.81,7,7.55,purchase
C0062,2024-01-19,236.53,24.04,1,38.01,subscription
C0038,2024-01-19,616.19,81.03,4,54.22,refund
C0070,2024-01-19,655.49,62.09,4,7.91,refund
C0001,2024-01-19,779.38,130.56,3,11.12,subscription
C0037,2024-01-19,818.73,7.05,6,8.83,subscription
C0068,2024-01-19,414.52,105.29,2,38.54,purchase
C0009,2024-01-19,566.9,119.07,8,17.47,refund
C0013,2024-01-19,620.56,59.33,9,47.13,subscription
C0079,2024-01-19,416.91,113.52,5,19.2,subscription
C0009,2024-01-19,446.6,82.91,7,23.17,refund
C0008,2024-01-19,137.29,0.76,1,21.58,subscription
C0019,2024-01-19,185.64,6.11,2,12.68,purchase
C0050,2024-01-19,611.88,19.23,7,18.13,purchase
C0099,2024-01-19,105.92,6.79,7,32.72,subscription
C0098,2024-01-19,692.42,52.41,6,40.91,subscription
C0069,2024-01-19,989.46,140.25,6,7.73,subscription
C0061,2024-01-19,62.92,8.41,5,26.05,purchase
C0006,2024-01-19,120.06,21.26,8,54.78,purchase
C0049,2024-01-19,400.4,0.15,9,43.81,purchase
C0079,2024-01-19,956.93,254.56,5,40.13,refund
C0003,2024-01-19,503.19,19.23,3,22.89,subscription
C0077,2024-01-19,407.9,79.12,8,20.04,refund
C0064,2024-01-19,834.94,113.79,2,10.91,subscription
C0065,2024-01-19,971.93,190.98,1,14.0,refund
C0028,2024-01-20,943.32,142.31,4,48.16,refund
C0038,2024-01-20,431.18,9.52,3,51.17,refund
C0019,2024-01-20,61.18,11.75,3,29.87,purchase
C0005,2024-01-20,145.12,37.4,4,28.84,subscription
C0027,2024-01-20,144.65,19.86,7,56.08,subscription
C0016,2024-01-20,175.14,41.99,7,27.24,refund
C0078,2024-01-20,844.5,162.26,5,24.36,purchase
C0062,2024-01-20,885.7,208.97,5,18.58,refund
C0052,2024-01-20,826.68,207.42,3,52.57,refund
C0010,2024-01-20,249.99,8.61,6,36.97,refund
C0083,2024-01-20,421.3,30.2,5,8.86,purchase
C0010,2024-01-20,465.38,109.34,2,22.7,refund
C0037,2024-01-20,180.09,53.03,4,45.35,purchase
C0048,2024-01-20,821.48,246.28,6,9.22,refund
C0078,2024-01-20,32.98,5.43,2,9.34,purchase
C0058,2024-01-20,518.88,94.29,2,23.83,purchase
C0032,2024-01-20,878.17,144.31,8,13.44,refund
C0095,2024-01-20,678.98,43.72,2,33.73,purchase
C0066,2024-01-20,169.98,6.04,1,20.77,purchase
C0039,2024-01-20,110.72,17.17,7,48.82,refund
C0082,2024-01-20,916.78,169.27,7,56.45,refund
C0087,2024-01-20,399.62,15.67,2,58.09,subscription
C0008,2024-01-20,508.54,136.4,3,59.47,purchase
C0043,2024-01-20,592.01,168.47,9,14.19,purchase
C0048,2024-01-20,774.01,10.17,4,48.71,refund
C0039,2024-01-20,14.07,0.05,8,13.53,refund
C0006,2024-01-20,867.57,231.75,3,6.92,purchase
C0061,2024-01-20,48.05,3.96,7,21.16,purchase
C0072,2024-01-20,751.17,54.3,2,36.15,purchase
C0033,2024-01-20,829.78,240.09,9,33.94,subscription
C0031,2024-01-20,354.03,46.24,1,41.81,subscription
C0076,2024-01-20,505.79,25.41,2,42.59,refund
C0012,2024-01-20,429.26,66.9,6,43.77,refund
C0054,2024-01-20,223.21,19.54,4,25.87,refund
C0004,2024-01-20,800.0,45.57,1,17.93,refund
C0017,2024-01-20,617.16,108.59,2,40.29,refund
C0021,2024-01-20,817.97,53.91,9,42.58,refund
C0070,2024-01-21,835.24,48.89,9,30.23,subscription
C0002,2024-01-21,53.85,12.63,1,41.61,refund
C0096,2024-01-21,672.38,179.36,9,33.02,purchase
C0014,2024-01-21,555.95,92.7,9,25.04,subscription
C0038,2024-01-21,887.67,149.74,4,57.52,purchase
C0094,2024-01-21,187.03,20.56,8,51.71,purchase
C0026,2024-01-21,334.59,61.44,9,39.65,subscription
C0076,2024-01-21,627.4,136.85,1,21.13,purchase
C0074,2024-01-21,964.39,199.44,3,13.38,purchase
C0032,2024-01-21,379.38,39.71,3,7.81,subscription
C0090,2024-01-21,626.1,1.06,4,44.73,purchase
C0039,2024-01-21,219.2,39.81,7,9.06,refund
C0099,2024-01-21,936.8,144.32,1,24.73,subscription
C0013,2024-01-21,690.09,201.67,3,22.18,subscription
C0083,2024-01-21,691.03,179.11,3,15.0,refund
C0069,2024-01-21,967.9,159.11,5,46.28,refund
C0081,2024-01-21,480.65,91.47,5,7.65,subscription
C0071,2024-01-21,484.39,28.27,4,19.12,refund
C0054,2024-01-21,797.61,167.69,1,42.19,subscription
C0019,2024-01-21,142.6,7.89,3,37.94,subscription
C0061,2024-01-21,922.38,253.64,6,11.12,purchase
C0100,2024-01-21,417.0,74.62,2,5.83,refund
C0012,2024-01-21,824.31,100.4,2,51.25,refund
C0070,2024-01-21,756.88,52.71,2,46.78,refund
C0059,2024-01-21,523.17,119.48,5,35.35,purchase
C0051,2024-01-21,278.83,37.58,6,50.3,subscription
C0039,2024-01-21,406.35,106.11,3,7.16,subscription
C0041,2024-01-21,14.31,2.38,7,23.4,refund
C0078,2024-01-21,44.84,4.0,7,57.72,purchase
C0026,2024-01-21,253.7,19.65,2,15.83,refund
C0073,2024-01-21,180.45,26.33,2,25.04,refund
C0100,2024-01-21,147.9,0.99,3,28.35,purchase
C0025,2024-01-21,79.12,13.21,5,59.49,refund
C0098,2024-01-21,639.94,108.79,3,20.12,purchase
C0016,2024-01-21,261.72,49.55,5,46.8,refund
C0053,2024-01-21,463.36,22.12,3,7.45,subscription
C0015,2024-01-21,802.68,71.83,9,51.36,purchase
C0092,2024-01-21,928.06,195.67,8,41.1,purchase
C0095,2024-01-21,547.13,68.28,1,44.43,subscription
C0064,2024-01-21,582.53,118.53,8,40.22,subscription
C0009,2024-01-21,24.68,6.59,3,27.05,refund
C0027,2024-01-21,736.58,90.83,9,8.46,purchase
C0094,2024-01-21,161.33,11.9,4,51.79,refund
C0076,2024-01-22,939.08,244.77,9,8.5,refund
C0082,2024-01-22,787.83,67.98,2,13.11,purchase
C0091,2024-01-22,130.79,27.52,9,59.83,subscription
C0093,2024-01-22,77.89,20.01,5,28.59,refund
C0056,2024-01-22,296.53,60.37,7,17.23,refund
C0032,2024-01-22,314.88,54.32,6,40.12,refund
C0046,2024-01-22,485.16,140.55,7,46.53,purchase
C0023,2024-01-22,324.9,14.73,2,17.8,subscription
C0090,2024-01-22,263.79,48.39,4,51.25,purchase
C0056,2024-01-22,847.84,139.29,1,12.48,purchase
C0037,2024-01-22,535.12,72.15,7,41.02,refund
C0013,2024-01-22,891.38,112.77,5,7.04,refund
C0016,2024-01-22,469.69,56.06,4,23.2,subscription
C0067,2024-01-22,240.93,43.75,5,35.76,subscription
C0041,2024-01-22,902.03,179.74,4,53.69,subscription
C0076,2024-01-22,653.26,9.82,5,56.67,subscription
C0008,2024-01-22,155.94,14.33,5,44.84,subscription
C0049,2024-01-22,418.39,71.16,2,22.68,purchase
C0039,2024-01-22,365.03,32.6,5,55.47,refund
C0066,2024-01-22,824.82,183.65,3,8.7,purchase
C0038,2024-01-22,913.61,273.79,1,46.04,purchase
C0040,2024-01-22,15.33,1.46,3,29.89,purchase
C0082,2024-01-22,138.86,28.3,4,22.41,refund
C0034,2024-01-22,784.27,191.12,4,45.67,refund
C0026,2024-01-22,44.39,11.21,5,25.89,purchase
C0039,2024-01-22,836.58,247.06,2,19.98,subscription
C0063,2024-01-22,754.95,212.24,6,28.08,purchase
C0045,2024-01-22,709.38,204.09,7,37.87,subscription
C0086,2024-01-22,673.13,82.3,5,18.35,purchase
C0076,2024-01-22,51.73,7.05,2,30.4,refund
C0040,2024-01-22,424.49,36.53,6,51.76,subscription
C0025,2024-01-22,282.09,14.8,3,19.23,purchase
C0052,2024-01-22,323.78,63.56,7,42.4,purchase
C0049,2024-01-22,251.55,73.43,3,54.06,refund
C0096,2024-01-22,147.45,13.44,3,45.26,refund
C0021,2024-01-22,408.14,33.09,3,40.17,subscription
C0039,2024-01-22,876.55,128.32,5,29.23,subscription
C0024,2024-01-22,477.71,35.83,7,41.01,refund
C0054,2024-01-22,859.3,140.37,6,32.84,refund
C0095,2024-01-22,114.86,0.97,9,32.31,purchase
C0008,2024-01-22,511.53,136.65,8,22.11,subscription
C0060,2024-01-22,153.29,14.09,9,44.57,subscription
C0095,2024-01-22,264.66,66.78,6,55.55,refund
C0079,2024-01-23,129.9,10.48,1,57.84,purchase
C0009,2024-01-23,989.61,203.16,9,12.84,refund
C0085,2024-01-23,252.04,47.73,7,12.69,subscription
