customer_id,transaction_amount^2,transaction_amount transaction_quantity,transaction_quantity^2
C0099,216243.6004,2790.12,36.0
C0017,652621.6225,6462.8,64.0
C0027,32248.976400000003,538.74,9.0
C0051,43284.802500000005,1040.25,25.0
C0051,730529.1841000001,854.71,1.0
C0059,148294.3081,1540.36,16.0
C0018,512054.73640000005,2862.32,16.0
C0098,355704.8881,1789.23,9.0
C0017,634157.3956,3185.36,16.0
C0054,261908.5329,2047.08,16.0
C0041,761954.4099999999,872.9,1.0
C0079,193300.9156,1758.64,16.0
C0049,797181.1225,4464.25,25.0
C0052,795771.0435999999,8028.539999999999,81.0
C0097,888174.3048999999,1884.86,4.0
C0074,19866.902499999997,422.84999999999997,9.0
C0037,921216.0399999999,5758.799999999999,36.0
C0009,729999.36,5126.4,36.0
C0093,963597.4569,3926.52,16.0
C0083,31300.686399999995,176.92,1.0
C0022,4521.217599999999,201.71999999999997,9.0
C0051,820636.6921,7247.12,64.0
C0092,90607.0201,2107.0699999999997,49.0
C0036,13287.1729,461.08,16.0
C0066,109799.4496,2650.88,64.0
C0053,910249.5649000001,4770.35,25.0
C0091,70575.23560000001,531.32,4.0
C0032,723911.6889000001,3403.32,16.0
C0073,15590.0196,1123.74,81.0
C0058,450576.5625,4698.75,49.0
C0047,366981.5241,5452.11,81.0
C0029,383185.76039999997,619.02,1.0
C0094,251181.3924,3508.26,49.0
C0010,180438.04839999997,849.56,4.0
C0069,1208.9529000000002,243.39000000000001,49.0
C0054,987360.1956,6955.62,49.0
C0033,162626.6929,2016.35,25.0
C0044,770848.8804,5267.88,36.0
C0039,144544.4361,1900.95,25.0
C0015,354.1924,56.46,9.0
C0067,87799.6161,2666.79,81.0
C0018,46785.69,865.2,16.0
C0088,489020.48999999993,5594.4,64.0
C0040,4970.25,352.5,25.0
C0033,184418.7136,3864.96,81.0
C0071,759198.5424,4356.6,25.0
C0049,333390.75999999995,1154.8,4.0
C0003,604.6681,172.13,49.0
C0056,52002.241599999994,684.12,9.0
C0061,608244.01,7019.099999999999,81.0
C0048,149482.7569,3093.04,64.0
C0081,254873.52250000002,3533.9500000000003,49.0
C0028,984619.5983999999,6945.96,49.0
C0007,37701.9889,1747.53,81.0
C0046,56796.422399999996,238.32,1.0
C0021,367345.08810000005,4242.63,49.0
C0085,358765.06090000004,2994.8500000000004,25.0
C0002,824972.5584,7266.24,64.0
C0049,34469.6356,742.64,16.0
C0062,37931.457599999994,194.76,1.0
C0051,1022.7204,191.88,36.0
C0043,183637.96089999998,1714.12,16.0
C0035,786307.8276,2660.2200000000003,9.0
C0049,59555.52159999999,2196.36,81.0
C0086,523264.1569,5063.59,49.0
C0072,699815.9025,836.55,1.0
C0012,9537.4756,683.62,49.0
C0017,984698.9824000001,4961.6,25.0
C0036,937082.0809,5808.18,36.0
C0096,686312.8336000001,3313.76,16.0
C0073,177738.12809999997,1264.77,9.0
C0054,412896.20490000007,1927.71,9.0
C0070,848369.9449000001,8289.630000000001,81.0
C0002,630515.4025,2382.1499999999996,9.0
C0006,10012.0036,700.4200000000001,49.0
C0051,629816.8321,1587.22,4.0
C0026,42807.61,1448.3,49.0
C0018,169702.8025,3295.6,64.0
C0029,109620.58809999998,993.27,9.0
C0039,185183.90889999998,1290.99,9.0
C0007,299767.2001,4927.59,81.0
C0046,52308.2641,1143.55,25.0
C0017,943132.3225,1942.3,4.0
C0094,561810.2115999999,3747.7,25.0
C0057,54625.0384,1402.32,36.0
C0042,646319.5236000001,803.94,1.0
C0013,18235.8016,1215.36,81.0
C0080,619762.5625,7085.25,81.0
C0058,852242.8488999999,4615.849999999999,25.0
C0024,176584.84840000002,840.44,4.0
C0049,6313.891599999999,158.92,4.0
C0085,279629.43999999994,4230.4,64.0
C0063,959204.7721,1958.78,4.0
C0002,869295.1696,5594.16,36.0
C0059,463869.96640000003,5448.64,64.0
C0007,220.81959999999998,89.16,36.0
C0095,922752.36,3842.4,16.0
C0014,63700.71209999999,757.17,9.0
C0067,342704.86809999996,4683.28,64.0
C0057,27782.222400000002,1166.76,49.0
C0099,486576.00249999994,5580.4,64.0
C0037,214526.44890000002,463.17,1.0
C0010,945911.8564,5835.4800000000005,36.0
C0095,7308.540099999999,170.98,4.0
C0078,63655.29000000001,2270.7000000000003,81.0
C0063,784057.1209000001,7969.2300000000005,81.0
C0094,81133.82559999998,569.68,4.0
C0001,156269.9961,3557.79,81.0
C0093,40961.7121,1416.73,49.0
C0062,55946.4409,236.53,1.0
C0038,379690.11610000004,2464.76,16.0
C0070,429667.1401,2621.96,16.0
C0001,607433.1844,2338.14,9.0
C0037,670318.8129,4912.38,36.0
C0068,171826.83039999998,829.04,4.0
C0009,321375.61,4535.2,64.0
C0013,385094.71359999996,5585.039999999999,81.0
C0079,173813.9481,2084.55,25.0
C0009,199451.56000000003,3126.2000000000003,49.0
C0008,18848.5441,137.29,1.0
C0019,34462.209599999995,371.28,4.0
C0050,374397.1344,4283.16,49.0
C0099,11219.046400000001,741.44,49.0
C0098,479445.45639999997,4154.5199999999995,36.0
C0069,979031.0916,5936.76,36.0
C0061,3958.9264000000003,314.6,25.0
C0006,14414.4036,960.48,64.0
C0049,160320.15999999997,3603.6,81.0
C0079,915715.0249,4784.65,25.0
C0003,253200.1761,1509.57,9.0
C0077,166382.40999999997,3263.2,64.0
C0064,697124.8036000001,1669.88,4.0
C0065,944647.9248999999,971.93,1.0
C0028,889852.6224000001,3773.28,16.0
C0038,185916.1924,1293.54,9.0
C0019,3742.9924,183.54,9.0
C0005,21059.814400000003,580.48,16.0
C0027,20923.6225,1012.5500000000001,49.0
C0016,30674.019599999996,1225.98,49.0
C0078,713180.25,4222.5,25.0
C0062,784464.4900000001,4428.5,25.0
C0052,683399.8224,2480.04,9.0
C0010,62495.000100000005,1499.94,36.0
C0083,177493.69,2106.5,25.0
C0010,216578.54439999998,930.76,4.0
C0037,32432.4081,720.36,16.0
C0048,674829.3904,4928.88,36.0
C0078,1087.6803999999997,65.96,4.0
C0058,269236.4544,1037.76,4.0
C0032,771182.5488999999,7025.36,64.0
C0095,461013.84040000004,1357.96,4.0
C0066,28893.200399999998,169.98,1.0
C0039,12258.9184,775.04,49.0
C0082,840485.5684,6417.46,49.0
C0087,159696.1444,799.24,4.0
C0008,258612.9316,1525.6200000000001,9.0
C0043,350475.8401,5328.09,81.0
C0048,599091.4800999999,3096.04,16.0
C0039,197.9649,112.56,64.0
C0006,752677.7049000001,2602.71,9.0
C0061,2308.8025,336.34999999999997,49.0
C0072,564256.3688999999,1502.34,4.0
C0033,688534.8483999999,7468.0199999999995,81.0
C0031,125337.24089999998,354.03,1.0
C0076,255823.5241,1011.58,4.0
C0012,184264.1476,2575.56,36.0
C0054,49822.7041,892.84,16.0
C0004,640000.0,800.0,1.0
C0017,380886.46559999994,1234.32,4.0
C0021,669074.9209,7361.7300000000005,81.0
C0070,697625.8576,7517.16,81.0
C0002,2899.8225,53.85,1.0
C0096,452094.8644,6051.42,81.0
C0014,309080.4025,5003.55,81.0
C0038,787958.0288999999,3550.68,16.0
C0094,34980.2209,1496.24,64.0
C0026,111950.46809999998,3011.31,81.0
C0076,393630.75999999995,627.4,1.0
C0074,930048.0721,2893.17,9.0
C0032,143929.1844,1138.1399999999999,9.0
C0090,392001.21,2504.4,16.0
C0039,48048.63999999999,1534.3999999999999,49.0
C0099,877594.2399999999,936.8,1.0
C0013,476224.20810000005,2070.27,9.0
C0083,477522.46089999995,2073.09,9.0
C0069,936830.4099999999,4839.5,25.0
C0081,231024.4225,2403.25,25.0
C0071,234633.6721,1937.56,16.0
C0054,636181.7121,797.61,1.0
C0019,20334.76,427.79999999999995,9.0
C0061,850784.8644,5534.28,36.0
C0100,173889.0,834.0,4.0
C0012,679486.9760999999,1648.62,4.0
C0070,572867.3344,1513.76,4.0
C0059,273706.8489,2615.85,25.0
C0051,77746.16889999999,1672.98,36.0
C0039,165120.3225,1219.0500000000002,9.0
C0041,204.7761,100.17,49.0
C0078,2010.6256000000003,313.88,49.0
C0026,64363.689999999995,507.4,4.0
C0073,32562.202499999996,360.9,4.0
C0100,21874.410000000003,443.70000000000005,9.0
C0025,6259.974400000001,395.6,25.0
C0098,409523.20360000007,1919.8200000000002,9.0
C0016,68497.35840000001,1308.6000000000001,25.0
C0053,214702.4896,1390.08,9.0
C0015,644295.1823999999,7224.12,81.0
C0092,861295.3635999999,7424.48,64.0
C0095,299351.2369,547.13,1.0
C0064,339341.2009,4660.24,64.0
C0009,609.1024,74.03999999999999,9.0
C0027,542550.0964,6629.22,81.0
C0094,26027.368900000005,645.32,16.0
C0076,881871.2464000001,8451.720000000001,81.0
C0082,620676.1089000001,1575.66,4.0
C0091,17106.0241,1177.11,81.0
C0093,6066.8521,389.45,25.0
C0056,87930.04089999998,2075.71,49.0
C0032,99149.4144,1889.28,36.0
C0046,235380.22560000003,3396.1200000000003,49.0
C0023,105560.00999999998,649.8,4.0
C0090,69585.16410000001,1055.16,16.0
C0056,718832.6656000001,847.84,1.0
C0037,286353.4144,3745.84,49.0
C0013,794558.3044,4456.9,25.0
C0016,220608.6961,1878.76,16.0
C0067,58047.2649,1204.65,25.0
C0041,813658.1209,3608.12,16.0
C0076,426748.6276,3266.3,25.0
C0008,24317.2836,779.7,25.0
C0049,175050.1921,836.78,4.0
C0039,133246.90089999998,1825.1499999999999,25.0
C0066,680328.0324,2474.46,9.0
C0038,834683.2321,913.61,1.0
C0040,235.0089,45.99,9.0
C0082,19282.099600000005,555.44,16.0
C0034,615079.4329,3137.08,16.0
C0026,1970.4721,221.95,25.0
C0039,699866.0964,1673.16,4.0
C0063,569949.5025000001,4529.700000000001,36.0
C0045,503219.9844,4965.66,49.0
C0086,453103.99689999997,3365.65,25.0
C0076,2675.9928999999997,103.46,4.0
C0040,180191.7601,2546.94,36.0
C0025,79574.76809999999,846.27,9.0
C0052,104833.48839999999,2266.46,49.0
C0049,63277.402500000004,754.6500000000001,9.0
C0096,21741.502499999995,442.34999999999997,9.0
C0021,166578.2596,1224.42,9.0
C0039,768339.9025,4382.75,25.0
C0024,228206.8441,3343.97,49.0
C0054,738396.4899999999,5155.799999999999,36.0
C0095,13192.8196,1033.74,81.0
C0008,261662.94089999996,4092.24,64.0
C0060,23497.824099999998,1379.61,81.0
C0095,70044.91560000001,1587.96,36.0
C0079,16874.010000000002,129.9,1.0
C0009,979327.9521,8906.49,81.0
C0085,63524.1616,1764.28,49.0
C0061,906837.1984,6665.96,49.0
C0074,791779.6324000001,5338.92,36.0
C0047,622410.5449,788.93,1.0
C0051,680691.0016,7425.36,81.0
C0058,574897.5684,2274.66,9.0
C0088,160064.00639999998,800.16,4.0
C0002,752608.3008999999,1735.06,4.0
C0050,712555.4569,5908.91,49.0
C0017,6831.022500000001,413.25,25.0
C0054,247814.7961,497.81,1.0
C0054,97475.0841,1561.05,25.0
C0061,149552.35840000003,3480.4800000000005,81.0
C0042,317926.8225,1127.7,4.0
C0049,299252.76159999997,1094.08,4.0
C0049,913859.5216000001,6691.72,49.0
C0006,1998.9841000000001,134.13,9.0
C0051,5539.824900000001,223.29000000000002,9.0
C0034,153828.68409999998,3137.68,64.0
C0096,357018.2001,1195.02,4.0
C0095,530887.1044,5100.34,49.0
C0078,380824.75210000004,4936.88,64.0
C0019,62685.136900000005,751.11,9.0
C0077,962341.3801000001,1961.98,4.0
C0068,39876.0961,399.38,4.0
C0002,201484.2769,4039.83,81.0
C0090,68481.6561,1308.45,25.0
C0034,260528.57640000002,2041.68,16.0
C0050,454.11609999999996,149.17,49.0
C0039,25211.0884,317.56,4.0
C0004,876189.6024999999,6552.349999999999,49.0
C0006,234178.5664,3871.36,64.0
C0065,356027.02239999996,2983.3999999999996,25.0
C0007,151095.46409999998,3109.68,64.0
C0052,706036.8676,840.26,1.0
C0090,705213.6529,5878.389999999999,49.0
C0021,158698.6569,1195.1100000000001,9.0
C0089,589731.8436000001,1535.88,4.0
C0060,101978.03559999999,2235.3799999999997,49.0
C0042,744941.61,7767.900000000001,81.0
C0020,42139.8784,1436.96,49.0
C0005,770638.1796,1755.72,4.0
C0048,190837.92250000002,3494.8,64.0
C0051,332213.9044,576.38,1.0
C0046,108445.0761,1317.24,16.0
C0057,856661.3135999999,2776.68,9.0
C0052,794558.3044,3565.52,16.0
C0095,938941.6201000001,6782.93,49.0
C0014,979031.0916,1978.92,4.0
C0079,2844.0888999999997,159.99,9.0
C0010,258623.1025,2034.2,16.0
C0077,171338.0449,3311.44,64.0
C0009,85071.3889,2041.69,49.0
C0068,636.0483999999999,201.76,64.0
C0076,233559.55839999998,4349.5199999999995,81.0
C0016,36875.5209,1344.21,49.0
C0049,2244.8644000000004,379.04,64.0
C0068,714092.6015999999,845.04,1.0
C0097,286.96360000000004,50.82000000000001,9.0
C0094,628183.0564000001,6340.64,64.0
C0058,304461.16839999997,3310.68,36.0
C0094,5428.742400000001,221.04000000000002,9.0
C0094,293991.6841,3253.26,36.0
C0047,524219.4409,3620.1499999999996,25.0
C0098,246879.79690000002,993.74,4.0
C0025,25125.420099999996,475.53,9.0
C0074,158634.9241,1991.45,25.0
C0090,1728.0649,207.85,25.0
C0054,692773.2289000001,6658.64,64.0
C0008,173513.9025,1249.65,9.0
C0092,128938.44639999999,718.16,4.0
C0092,371307.42250000004,4265.45,49.0
C0004,20112.912399999997,850.92,36.0
C0041,469.1556,151.62,49.0
C0050,27089.8681,493.77,9.0
C0040,100336.8976,2850.84,81.0
C0099,4625.360100000001,408.06000000000006,36.0
C0016,482733.1441,1389.58,4.0
C0095,79557.84360000001,1974.42,49.0
C0062,877800.3481,4684.55,25.0
C0022,920908.9295999999,8636.76,81.0
C0021,245887.0569,2975.2200000000003,36.0
C0090,163628.3401,3236.08,64.0
C0059,33892.81,1656.8999999999999,81.0
C0099,621338.0625,3153.0,16.0
C0065,506758.8969,2135.61,9.0
C0075,860534.5225,5565.9,36.0
C0006,690910.0641000001,4987.26,36.0
C0056,34236.1009,185.03,1.0
C0055,8434.5856,459.20000000000005,25.0
C0043,7600.352400000002,697.44,64.0
C0012,252034.12089999998,3012.18,36.0
C0080,54354.25959999999,1865.12,64.0
C0100,258257.0761,3049.14,36.0
C0097,117703.88639999999,2401.56,49.0
C0040,317115.3969,4505.04,64.0
C0036,998340.6889,3996.68,16.0
C0041,834025.5625,4566.25,25.0
C0046,147509.7649,3072.56,64.0
C0057,412253.88490000006,4494.490000000001,49.0
C0025,21564.922499999997,293.7,4.0
C0027,14940.172900000001,611.15,25.0
C0100,995205.76,4988.0,25.0
C0020,33789.7924,367.64,4.0
C0019,611.0784,197.76,64.0
C0001,100984.12839999999,635.56,4.0
C0051,615220.6096,2353.08,9.0
C0088,47367.169599999994,1305.84,36.0
C0096,274775.1561000001,4193.52,64.0
C0013,627105.61,791.9,1.0
C0025,344745.1225,587.15,1.0
C0069,4223.700099999999,324.95,25.0
C0007,2845.1556000000005,320.04,36.0
C0084,16978.090000000004,130.3,1.0
C0025,618000.3769,7075.17,81.0
C0025,5333.3809,365.15,25.0
C0009,7603.84,261.6,9.0
C0065,972965.2321,1972.78,4.0
C0064,447989.26240000007,2007.96,9.0
C0057,638784.5776,5594.68,49.0
C0010,41152.1796,1014.3000000000001,25.0
C0098,799987.1364,7155.36,64.0
C0057,438495.5961000001,662.19,1.0
C0099,582947.5201,6108.08,64.0
C0073,381577.99840000004,5559.4800000000005,81.0
C0003,125089.5424,1414.72,16.0
C0031,632470.2784,7157.5199999999995,81.0
C0067,834244.7569,4566.85,25.0
C0025,580842.1369,5334.91,49.0
C0100,318434.48999999993,4514.4,64.0
C0011,895067.3664,8514.720000000001,81.0
C0055,442358.01,1330.2,4.0
C0095,835578.81,7312.8,64.0
C0019,682887.3769,4131.85,25.0
C0079,151733.62089999998,389.53,1.0
C0019,57955.7476,722.22,9.0
C0050,130949.8969,723.74,4.0
C0073,748017.4144,6054.16,49.0
C0093,29846.017599999996,863.8,25.0
C0006,253391.4244,4027.04,64.0
C0071,539622.4681,1469.18,4.0
C0084,27905.702500000003,668.2,16.0
C0029,58360.896400000005,2174.2200000000003,81.0
C0057,188217.1456,3470.72,64.0
C0021,928197.3648999999,3853.72,16.0
C0094,4921.022500000001,280.6,16.0
C0056,395892.6400000001,1258.4,4.0
C0070,149830.9264,387.08,1.0
C0036,724575.4884,7660.9800000000005,81.0
C0061,269984.16000000003,1039.2,4.0
C0091,7167.315599999999,507.96,36.0
C0046,555725.5209,6709.2300000000005,81.0
C0047,272755.5076,1044.52,4.0
C0052,67678.02249999999,1040.6,16.0
C0059,11659.680400000001,431.92,16.0
C0054,12629.264399999998,337.14,9.0
C0003,2559.3481,303.54,36.0
C0013,37025.456399999995,192.42,1.0
C0046,247615.7121,2488.05,25.0
C0014,63036.1449,251.07,1.0
C0055,545692.4641000001,6648.39,81.0
C0054,605968.8336000001,1556.88,4.0
C0094,743733.76,4312.0,25.0
C0044,840503.9040999999,7334.32,64.0
C0078,157561.3636,793.88,4.0
C0042,184900.0,860.0,4.0
C0017,104012.70009999999,322.51,1.0
C0026,212880.7321,2768.34,36.0
C0061,538932.1744,2202.36,9.0
C0077,712234.7236000001,7595.460000000001,81.0
C0067,443795.7923999999,1998.54,9.0
C0064,757282.8484,6961.76,64.0
C0067,324843.00250000006,569.95,1.0
C0020,31481.4049,1596.8700000000001,81.0
C0015,779936.2596,4415.7,25.0
C0074,83359.23840000002,2598.4800000000005,81.0
C0086,515581.44159999996,718.04,1.0
C0091,361994.7556,601.66,1.0
C0054,54760.6801,702.03,9.0
C0064,749782.8099999999,2597.7,9.0
C0023,916270.1284,7657.76,64.0
C0028,659360.2400999999,5684.07,49.0
C0062,217482.3225,1399.0500000000002,9.0
C0059,837920.5444,1830.76,4.0
C0088,23553.0409,460.40999999999997,9.0
C0064,446103.7680999999,4007.46,36.0
C0058,7933.464899999999,445.34999999999997,25.0
C0043,80735.53959999999,284.14,1.0
C0010,357962.88999999996,1196.6,4.0
C0082,981030.8209,5942.82,36.0
C0100,166472.16009999998,408.01,1.0
C0095,500994.99609999993,1415.62,4.0
C0076,212373.50559999997,3225.8799999999997,49.0
C0090,297275.7529,1635.69,9.0
C0017,87835.1769,2074.59,49.0
C0099,603899.9521,5439.77,49.0
C0059,1826.7076000000002,341.92,64.0
C0091,580522.0863999999,3809.6,25.0
C0041,7874.787599999999,532.4399999999999,36.0
C0054,476652.16,4142.4,36.0
C0072,844855.1055999999,6434.12,49.0
C0068,8383.2336,91.56,1.0
C0090,336284.00999999995,2899.5,25.0
C0089,870377.0436000001,4664.700000000001,25.0
C0086,326772.28959999996,2858.2,25.0
C0082,283907.80890000006,1065.66,4.0
C0097,765310.0324000001,1749.64,4.0
C0074,823066.2729,5443.38,36.0
C0070,919642.6404,958.98,1.0
C0047,943967.6964000001,4857.900000000001,25.0
C0048,120582.5625,694.5,4.0
C0061,658223.9160999999,811.31,1.0
C0079,127699.02250000002,714.7,4.0
C0051,1342.4896,293.12,64.0
C0025,2602.0200999999997,408.08,64.0
C0081,458721.74409999995,6095.61,81.0
C0035,43894.4401,628.53,9.0
C0044,109766.3161,1656.55,25.0
C0010,898040.5225,7581.2,64.0
C0051,64877.184100000006,509.42,4.0
C0050,199335.46090000003,892.94,4.0
C0074,461407.7329,4075.62,36.0
C0082,193644.0025,440.05,1.0
C0040,447213.1876,4012.44,36.0
C0008,69532.4161,1845.83,49.0
C0075,231.9529,106.61,49.0
C0048,173972.41000000003,2502.6000000000004,36.0
C0076,317509.71040000004,3944.36,49.0
C0017,802009.8024999999,7164.4,64.0
C0023,53606.1409,2083.77,81.0
C0030,27281.128899999996,825.8499999999999,25.0
C0047,849272.8335999999,3686.24,16.0
C0002,398426.0641,4418.47,49.0
C0045,443036.6721,1996.83,9.0
C0089,466844.2276,6149.34,81.0
C0061,340974.24489999993,5255.37,81.0
C0076,291351.6529,1079.54,4.0
C0058,691009.8129,1662.54,4.0
C0059,295164.0241,3259.74,36.0
C0058,908342.4249000001,8577.630000000001,81.0
C0094,178827.4944,1268.6399999999999,9.0
C0066,209571.6841,2288.9500000000003,25.0
C0012,808236.9604,7192.16,64.0
C0008,793542.4561,7126.48,64.0
C0085,924905.3584,6732.04,49.0
C0098,747308.3809,1728.94,4.0
C0054,581833.3284,6865.0199999999995,81.0
C0068,177763.42440000002,1686.48,16.0
C0012,101054.05209999999,1907.34,36.0
C0045,563685.6240999999,6757.11,81.0
C0007,8355.7881,548.46,36.0
C0078,649055.8095999999,5639.48,49.0
C0036,488894.6241000001,4195.26,36.0
C0020,742630.2975999999,6894.08,64.0
C0081,1323.5044000000003,218.28000000000003,36.0
C0021,278995.24000000005,3697.4000000000005,49.0
C0009,273623.14810000005,1569.27,9.0
C0041,826535.5396,1818.28,4.0
C0007,12618.0289,786.31,49.0
C0012,72060.0336,2147.52,64.0
C0038,261755.0244,4092.96,64.0
C0097,829392.7041000001,1821.42,4.0
C0037,154857.99039999998,1574.08,16.0
C0023,193996.20249999998,3523.6,64.0
C0029,197286.98890000003,3109.19,49.0
C0069,178447.1049,2957.01,49.0
C0050,60069.108100000005,1470.54,36.0
C0052,599525.0040999999,6968.61,81.0
C0025,183012.84,2566.8,36.0
C0015,64658.318400000004,1017.12,16.0
C0088,409740.81210000004,640.11,1.0
C0011,134161.0384,1831.3999999999999,25.0
C0042,676275.9696000001,1644.72,4.0
C0058,537127.7520999999,3664.45,25.0
C0017,5835.4321,534.73,49.0
C0068,8875.524099999999,565.26,36.0
C0025,20860.0249,1155.44,64.0
C0095,598487.9044,6962.58,81.0
C0059,204729.10090000002,1357.41,9.0
C0084,289734.5929,4306.16,64.0
C0011,341967.64839999995,1169.56,4.0
C0087,297112.2064,1090.16,4.0
C0064,594502.6815999999,4626.24,36.0
C0090,340250.5560999999,2333.24,16.0
C0064,425.18440000000004,144.34,49.0
C0079,154323.26559999998,2357.04,36.0
C0021,544466.8944,5903.04,64.0
C0094,37268.302500000005,1544.4,64.0
C0056,534843.5689000001,4387.9800000000005,36.0
C0074,636.0483999999999,50.44,4.0
C0043,991199.4481,3982.36,16.0
C0047,890267.7315999999,7548.32,64.0
C0070,299964.3361000001,1095.38,4.0
C0028,576323.9055999999,6832.44,81.0
C0024,693622.4656,4164.2,25.0
C0003,26312.084100000004,1459.89,81.0
C0087,113151.50439999999,1681.9,25.0
C0068,951346.6369,975.37,1.0
C0003,374984.7696,2449.44,16.0
C0013,55361.384099999996,1176.45,25.0
C0066,40316.62409999999,1807.11,81.0
C0098,631230.25,3178.0,16.0
C0039,168.7401,116.91,81.0
C0037,296229.8329,1088.54,4.0
C0079,281165.0625,2121.0,16.0
C0083,35800.424100000004,1513.68,64.0
C0010,220542.9444,2348.1,25.0
C0084,398741.73160000006,3157.3,25.0
C0082,10066.1089,300.99,9.0
C0052,148.83999999999997,97.6,64.0
C0072,18325.036900000003,1082.96,64.0
C0016,269599.7929,3115.38,36.0
C0004,36752.7241,191.71,1.0
C0015,15602.5081,124.91,1.0
C0004,88726.5369,2085.09,49.0
C0047,996483.0976,7985.92,64.0
C0057,112144.61439999999,2679.04,64.0
C0040,243384.35559999998,4440.0599999999995,81.0
C0059,528761.6656,4362.96,36.0
C0059,6514.104099999999,80.71,1.0
C0072,3020.6016,109.92,4.0
C0027,5160.985600000001,71.84,1.0
C0085,592176.4208999999,3078.12,16.0
C0063,245807.72410000002,1487.3700000000001,9.0
C0066,10322.56,304.79999999999995,9.0
C0058,32450.419599999994,720.56,16.0
C0074,147701.86239999998,3074.56,64.0
C0082,851689.0369000001,1845.74,4.0
C0021,236011.3561,3886.48,64.0
C0094,493674.8644,2810.48,16.0
C0073,321874.6756,567.34,1.0
C0036,19096.4761,1105.52,64.0
C0018,55234.400400000006,235.02,1.0
C0017,3642.1225,301.75,25.0
C0074,432806.0944,2631.52,16.0
C0063,244322.60410000003,1977.16,16.0
C0040,470019.93640000006,3427.9,25.0
C0079,8282.8201,637.07,49.0
C0011,606108.9609,6228.24,64.0
C0028,294089.29,3796.0999999999995,49.0
C0060,267837.3009,517.53,1.0
C0088,214776.6336,1853.76,16.0
C0043,1008.6976000000001,95.28,9.0
C0078,173538.8964,3749.22,81.0
C0053,145878.1636,1145.82,9.0
C0039,960184.4121,3919.56,16.0
C0024,2753.1009,157.41,9.0
C0095,9189.1396,671.02,49.0
C0004,741803.2383999999,7751.5199999999995,81.0
